Timestamp,Value
2023-12-18 23:53:42.382,492
2023-12-18 23:53:42.383,491
2023-12-18 23:53:42.383,491
2023-12-18 23:53:42.383,490
2023-12-18 23:53:42.383,490
2023-12-18 23:53:42.383,490
2023-12-18 23:53:42.383,491
2023-12-18 23:53:42.383,491
2023-12-18 23:53:42.383,492
2023-12-18 23:53:42.383,492
2023-12-18 23:53:42.383,493
2023-12-18 23:53:42.383,493
2023-12-18 23:53:42.383,497
2023-12-18 23:53:42.383,501
2023-12-18 23:53:42.384,509
2023-12-18 23:53:42.384,519
2023-12-18 23:53:42.384,533
2023-12-18 23:53:42.384,547
2023-12-18 23:53:42.384,562
2023-12-18 23:53:42.385,575
2023-12-18 23:53:42.385,586
2023-12-18 23:53:42.385,581
2023-12-18 23:53:42.385,582
2023-12-18 23:53:42.385,577
2023-12-18 23:53:43.918,577518
2023-12-18 23:53:43.930,491
2023-12-18 23:53:43.939,486
2023-12-18 23:53:43.951,486
2023-12-18 23:53:43.959,489
2023-12-18 23:53:43.971,491
2023-12-18 23:53:43.980,494
2023-12-18 23:53:43.992,496
2023-12-18 23:53:44.000,500
2023-12-18 23:53:44.012,500
2023-12-18 23:53:44.021,502
2023-12-18 23:53:44.033,501
2023-12-18 23:53:44.041,502
2023-12-18 23:53:44.053,501
2023-12-18 23:53:44.061,501
2023-12-18 23:53:44.074,498
2023-12-18 23:53:44.082,498
2023-12-18 23:53:44.094,495
2023-12-18 23:53:44.102,495
2023-12-18 23:53:44.115,493
2023-12-18 23:53:44.123,492
2023-12-18 23:53:44.135,490
2023-12-18 23:53:44.143,490
2023-12-18 23:53:44.156,489
2023-12-18 23:53:44.164,490
2023-12-18 23:53:44.176,490
2023-12-18 23:53:44.184,491
2023-12-18 23:53:44.197,492
2023-12-18 23:53:44.205,495
2023-12-18 23:53:44.217,501
2023-12-18 23:53:44.225,509
2023-12-18 23:53:44.237,521
2023-12-18 23:53:44.246,537
2023-12-18 23:53:44.258,554
2023-12-18 23:53:44.266,571
2023-12-18 23:53:44.279,588
2023-12-18 23:53:44.287,591
2023-12-18 23:53:44.299,594
2023-12-18 23:53:44.307,594
2023-12-18 23:53:44.319,592
2023-12-18 23:53:44.328,581
2023-12-18 23:53:44.340,570
2023-12-18 23:53:44.348,562
2023-12-18 23:53:44.361,550
2023-12-18 23:53:44.373,534
2023-12-18 23:53:44.381,520
2023-12-18 23:53:44.393,506
2023-12-18 23:53:44.401,496
2023-12-18 23:53:44.414,486
2023-12-18 23:53:44.422,480
2023-12-18 23:53:44.434,476
2023-12-18 23:53:44.442,472
2023-12-18 23:53:44.455,471
2023-12-18 23:53:44.465,473
2023-12-18 23:53:44.477,472
2023-12-18 23:53:44.485,475
2023-12-18 23:53:44.496,476
2023-12-18 23:53:44.504,480
2023-12-18 23:53:44.516,483
2023-12-18 23:53:44.524,488
2023-12-18 23:53:44.537,493
2023-12-18 23:53:44.545,497
2023-12-18 23:53:44.557,502
2023-12-18 23:53:44.565,506
2023-12-18 23:53:44.577,509
2023-12-18 23:53:44.586,512
2023-12-18 23:53:44.598,515
2023-12-18 23:53:44.606,514
2023-12-18 23:53:44.618,515
2023-12-18 23:53:44.627,513
2023-12-18 23:53:44.639,511
2023-12-18 23:53:44.647,509
2023-12-18 23:53:44.659,507
2023-12-18 23:53:44.668,503
2023-12-18 23:53:44.680,501
2023-12-18 23:53:44.688,498
2023-12-18 23:53:44.700,497
2023-12-18 23:53:44.709,494
2023-12-18 23:53:44.721,493
2023-12-18 23:53:44.729,492
2023-12-18 23:53:44.741,492
2023-12-18 23:53:44.750,490
2023-12-18 23:53:44.762,491
2023-12-18 23:53:44.770,488
2023-12-18 23:53:44.782,489
2023-12-18 23:53:44.791,490
2023-12-18 23:53:44.803,491
2023-12-18 23:53:44.811,490
2023-12-18 23:53:44.823,491
2023-12-18 23:53:44.832,490
2023-12-18 23:53:44.844,493
2023-12-18 23:53:44.852,495
2023-12-18 23:53:44.864,497
2023-12-18 23:53:44.872,501
2023-12-18 23:53:44.885,509
2023-12-18 23:53:44.893,520
2023-12-18 23:53:44.905,535
2023-12-18 23:53:44.913,551
2023-12-18 23:53:44.926,569
2023-12-18 23:53:44.934,583
2023-12-18 23:53:44.946,588
2023-12-18 23:53:44.954,592
2023-12-18 23:53:44.967,592
2023-12-18 23:53:44.975,588
2023-12-18 23:53:44.987,580
2023-12-18 23:53:44.995,576
2023-12-18 23:53:45.008,562
2023-12-18 23:53:45.016,547
2023-12-18 23:53:45.028,533
2023-12-18 23:53:45.036,518
2023-12-18 23:53:45.048,504
2023-12-18 23:53:45.057,495
2023-12-18 23:53:45.069,484
2023-12-18 23:53:45.081,477
2023-12-18 23:53:45.089,473
2023-12-18 23:53:45.102,471
2023-12-18 23:53:45.110,469
2023-12-18 23:53:45.122,470
2023-12-18 23:53:45.130,470
2023-12-18 23:53:45.143,474
2023-12-18 23:53:45.151,475
2023-12-18 23:53:45.163,481
2023-12-18 23:53:45.171,484
2023-12-18 23:53:45.184,491
2023-12-18 23:53:45.192,494
2023-12-18 23:53:45.204,502
2023-12-18 23:53:45.212,506
2023-12-18 23:53:45.225,511
2023-12-18 23:53:45.233,514
2023-12-18 23:53:45.245,518
2023-12-18 23:53:45.253,519
2023-12-18 23:53:45.266,521
2023-12-18 23:53:45.274,518
2023-12-18 23:53:45.286,516
2023-12-18 23:53:45.294,513
2023-12-18 23:53:45.307,510
2023-12-18 23:53:45.315,507
2023-12-18 23:53:45.327,503
2023-12-18 23:53:45.335,499
2023-12-18 23:53:45.348,495
2023-12-18 23:53:45.356,493
2023-12-18 23:53:45.368,492
2023-12-18 23:53:45.376,491
2023-12-18 23:53:45.388,489
2023-12-18 23:53:45.397,490
2023-12-18 23:53:45.409,490
2023-12-18 23:53:45.417,490
2023-12-18 23:53:45.429,489
2023-12-18 23:53:45.438,491
2023-12-18 23:53:45.450,490
2023-12-18 23:53:45.458,492
2023-12-18 23:53:45.470,491
2023-12-18 23:53:45.479,493
2023-12-18 23:53:45.491,492
2023-12-18 23:53:45.499,495
2023-12-18 23:53:45.511,495
2023-12-18 23:53:45.520,499
2023-12-18 23:53:45.532,503
2023-12-18 23:53:45.540,512
2023-12-18 23:53:45.552,522
2023-12-18 23:53:45.561,537
2023-12-18 23:53:45.573,553
2023-12-18 23:53:45.581,570
2023-12-18 23:53:45.593,581
2023-12-18 23:53:45.601,585
2023-12-18 23:53:45.614,588
2023-12-18 23:53:45.622,588
2023-12-18 23:53:45.634,582
2023-12-18 23:53:45.643,576
2023-12-18 23:53:45.655,570
2023-12-18 23:53:45.663,558
2023-12-18 23:53:45.675,543
2023-12-18 23:53:45.683,528
2023-12-18 23:53:45.696,514
2023-12-18 23:53:45.704,501
2023-12-18 23:53:45.716,492
2023-12-18 23:53:45.724,484
2023-12-18 23:53:45.737,478
2023-12-18 23:53:45.745,472
2023-12-18 23:53:45.757,470
2023-12-18 23:53:45.765,469
2023-12-18 23:53:45.778,469
2023-12-18 23:53:45.786,470
2023-12-18 23:53:45.798,472
2023-12-18 23:53:45.810,475
2023-12-18 23:53:45.819,480
2023-12-18 23:53:45.831,484
2023-12-18 23:53:45.839,488
2023-12-18 23:53:45.851,492
2023-12-18 23:53:45.860,497
2023-12-18 23:53:45.872,503
2023-12-18 23:53:45.880,508
2023-12-18 23:53:45.892,512
2023-12-18 23:53:45.901,515
2023-12-18 23:53:45.913,517
2023-12-18 23:53:45.921,519
2023-12-18 23:53:45.933,518
2023-12-18 23:53:45.942,518
2023-12-18 23:53:45.954,515
2023-12-18 23:53:45.962,514
2023-12-18 23:53:45.974,509
2023-12-18 23:53:45.982,507
2023-12-18 23:53:45.995,501
2023-12-18 23:53:46.003,498
2023-12-18 23:53:46.015,495
2023-12-18 23:53:46.023,494
2023-12-18 23:53:46.036,492
2023-12-18 23:53:46.044,490
2023-12-18 23:53:46.056,488
2023-12-18 23:53:46.064,488
2023-12-18 23:53:46.077,487
2023-12-18 23:53:46.085,488
2023-12-18 23:53:46.097,487
2023-12-18 23:53:46.105,488
2023-12-18 23:53:46.118,490
2023-12-18 23:53:46.126,490
2023-12-18 23:53:46.138,490
2023-12-18 23:53:46.146,490
2023-12-18 23:53:46.159,492
2023-12-18 23:53:46.167,493
2023-12-18 23:53:46.179,495
2023-12-18 23:53:46.187,499
2023-12-18 23:53:46.200,507
2023-12-18 23:53:46.208,517
2023-12-18 23:53:46.220,532
2023-12-18 23:53:46.229,547
2023-12-18 23:53:46.241,564
2023-12-18 23:53:46.249,578
2023-12-18 23:53:46.261,590
2023-12-18 23:53:46.269,588
2023-12-18 23:53:46.281,590
2023-12-18 23:53:46.290,586
2023-12-18 23:53:46.302,579
2023-12-18 23:53:46.310,576
2023-12-18 23:53:46.322,565
2023-12-18 23:53:46.331,551
2023-12-18 23:53:46.343,537
2023-12-18 23:53:46.351,522
2023-12-18 23:53:46.363,509
2023-12-18 23:53:46.372,497
2023-12-18 23:53:46.384,489
2023-12-18 23:53:46.392,481
2023-12-18 23:53:46.404,476
2023-12-18 23:53:46.413,474
2023-12-18 23:53:46.425,473
2023-12-18 23:53:46.433,472
2023-12-18 23:53:46.445,473
2023-12-18 23:53:46.453,474
2023-12-18 23:53:46.466,476
2023-12-18 23:53:46.474,479
2023-12-18 23:53:46.486,483
2023-12-18 23:53:46.494,488
2023-12-18 23:53:46.507,491
2023-12-18 23:53:46.519,495
2023-12-18 23:53:46.527,499
2023-12-18 23:53:46.540,503
2023-12-18 23:53:46.548,506
2023-12-18 23:53:46.560,510
2023-12-18 23:53:46.568,510
2023-12-18 23:53:46.580,511
2023-12-18 23:53:46.589,511
2023-12-18 23:53:46.601,510
