Timestamp,Value
2023-12-22 12:37:48.195,909
2023-12-22 12:37:48.203,903
2023-12-22 12:37:48.215,906
2023-12-22 12:37:48.223,901
2023-12-22 12:37:48.235,884
2023-12-22 12:37:48.244,854
2023-12-22 12:37:48.256,812
2023-12-22 12:37:48.264,763
2023-12-22 12:37:48.276,709
2023-12-22 12:37:48.285,654
2023-12-22 12:37:48.297,600
2023-12-22 12:37:48.305,549
2023-12-22 12:37:48.317,510
2023-12-22 12:37:48.326,473
2023-12-22 12:37:48.338,441
2023-12-22 12:37:48.346,416
2023-12-22 12:37:48.358,395
2023-12-22 12:37:48.367,378
2023-12-22 12:37:48.379,366
2023-12-22 12:37:48.387,357
2023-12-22 12:37:48.399,352
2023-12-22 12:37:48.408,353
2023-12-22 12:37:48.420,359
2023-12-22 12:37:48.428,369
2023-12-22 12:37:48.440,385
2023-12-22 12:37:48.448,405
2023-12-22 12:37:48.461,428
2023-12-22 12:37:48.469,453
2023-12-22 12:37:48.481,479
2023-12-22 12:37:48.489,503
2023-12-22 12:37:48.502,524
2023-12-22 12:37:48.510,541
2023-12-22 12:37:48.522,551
2023-12-22 12:37:48.530,557
2023-12-22 12:37:48.543,555
2023-12-22 12:37:48.555,549
2023-12-22 12:37:48.563,538
2023-12-22 12:37:48.575,523
2023-12-22 12:37:48.584,504
2023-12-22 12:37:48.596,485
2023-12-22 12:37:48.604,466
2023-12-22 12:37:48.616,448
2023-12-22 12:37:48.625,430
2023-12-22 12:37:48.637,413
2023-12-22 12:37:48.645,400
2023-12-22 12:37:48.657,390
2023-12-22 12:37:48.666,382
2023-12-22 12:37:48.678,377
2023-12-22 12:37:48.686,373
2023-12-22 12:37:48.698,372
2023-12-22 12:37:48.706,371
2023-12-22 12:37:48.719,373
2023-12-22 12:37:48.727,376
2023-12-22 12:37:48.739,379
2023-12-22 12:37:48.747,383
2023-12-22 12:37:48.760,390
2023-12-22 12:37:48.768,396
2023-12-22 12:37:48.780,402
2023-12-22 12:37:48.788,408
2023-12-22 12:37:48.801,415
2023-12-22 12:37:48.809,418
2023-12-22 12:37:48.821,423
2023-12-22 12:37:48.829,425
2023-12-22 12:37:48.842,428
2023-12-22 12:37:48.850,429
2023-12-22 12:37:48.862,431
2023-12-22 12:37:48.870,431
2023-12-22 12:37:48.883,432
2023-12-22 12:37:48.891,433
2023-12-22 12:37:48.903,434
2023-12-22 12:37:48.911,434
2023-12-22 12:37:48.924,436
2023-12-22 12:37:48.932,436
2023-12-22 12:37:48.944,437
2023-12-22 12:37:48.952,442
2023-12-22 12:37:48.965,450
2023-12-22 12:37:48.973,468
2023-12-22 12:37:48.985,499
2023-12-22 12:37:48.993,545
2023-12-22 12:37:49.006,607
2023-12-22 12:37:49.014,671
2023-12-22 12:37:49.026,748
2023-12-22 12:37:49.034,828
2023-12-22 12:37:49.046,901
2023-12-22 12:37:49.055,910
2023-12-22 12:37:49.067,910
2023-12-22 12:37:49.075,911
2023-12-22 12:37:49.087,911
2023-12-22 12:37:49.096,911
2023-12-22 12:37:49.108,911
2023-12-22 12:37:49.116,911
2023-12-22 12:37:49.128,911
2023-12-22 12:37:49.137,911
2023-12-22 12:37:49.149,868
2023-12-22 12:37:49.157,792
2023-12-22 12:37:49.169,715
2023-12-22 12:37:49.178,639
2023-12-22 12:37:49.190,567
2023-12-22 12:37:49.198,512
2023-12-22 12:37:49.210,458
2023-12-22 12:37:49.218,410
2023-12-22 12:37:49.231,369
2023-12-22 12:37:49.239,335
2023-12-22 12:37:49.251,310
2023-12-22 12:37:49.259,290
2023-12-22 12:37:49.272,279
2023-12-22 12:37:49.280,276
2023-12-22 12:37:49.292,282
2023-12-22 12:37:49.304,295
2023-12-22 12:37:49.313,315
2023-12-22 12:37:49.325,341
2023-12-22 12:37:49.333,372
2023-12-22 12:37:49.345,405
2023-12-22 12:37:49.354,439
2023-12-22 12:37:49.366,471
2023-12-22 12:37:49.374,499
2023-12-22 12:37:49.386,524
2023-12-22 12:37:49.395,543
2023-12-22 12:37:49.407,557
2023-12-22 12:37:49.415,565
2023-12-22 12:37:49.427,566
2023-12-22 12:37:49.436,561
2023-12-22 12:37:49.448,552
2023-12-22 12:37:49.456,538
2023-12-22 12:37:49.468,522
2023-12-22 12:37:49.476,505
2023-12-22 12:37:49.489,486
2023-12-22 12:37:49.497,468
2023-12-22 12:37:49.509,451
2023-12-22 12:37:49.517,435
2023-12-22 12:37:49.530,420
2023-12-22 12:37:49.538,407
2023-12-22 12:37:49.550,397
2023-12-22 12:37:49.558,389
2023-12-22 12:37:49.571,382
2023-12-22 12:37:49.579,378
2023-12-22 12:37:49.591,377
2023-12-22 12:37:49.599,376
2023-12-22 12:37:49.612,377
2023-12-22 12:37:49.620,379
2023-12-22 12:37:49.632,380
2023-12-22 12:37:49.640,385
2023-12-22 12:37:49.653,389
2023-12-22 12:37:49.661,393
2023-12-22 12:37:49.673,396
2023-12-22 12:37:49.681,399
2023-12-22 12:37:49.694,402
2023-12-22 12:37:49.702,404
2023-12-22 12:37:49.714,407
2023-12-22 12:37:49.722,411
2023-12-22 12:37:49.734,413
2023-12-22 12:37:49.743,416
2023-12-22 12:37:49.755,419
2023-12-22 12:37:49.763,421
2023-12-22 12:37:49.775,423
2023-12-22 12:37:49.784,424
2023-12-22 12:37:49.796,425
2023-12-22 12:37:49.804,425
2023-12-22 12:37:49.816,424
2023-12-22 12:37:49.825,423
2023-12-22 12:37:49.837,424
2023-12-22 12:37:49.845,427
2023-12-22 12:37:49.857,436
2023-12-22 12:37:49.866,453
2023-12-22 12:37:49.878,483
2023-12-22 12:37:49.886,530
2023-12-22 12:37:49.898,594
2023-12-22 12:37:49.907,664
2023-12-22 12:37:49.919,748
2023-12-22 12:37:49.927,837
2023-12-22 12:37:49.939,910
2023-12-22 12:37:49.947,911
2023-12-22 12:37:49.960,911
2023-12-22 12:37:49.968,911
2023-12-22 12:37:49.980,911
2023-12-22 12:37:49.988,911
2023-12-22 12:37:50.001,911
2023-12-22 12:37:50.013,911
2023-12-22 12:37:50.021,911
2023-12-22 12:37:50.033,911
2023-12-22 12:37:50.042,911
2023-12-22 12:37:50.054,874
2023-12-22 12:37:50.062,786
2023-12-22 12:37:50.074,696
2023-12-22 12:37:50.083,611
2023-12-22 12:37:50.095,534
2023-12-22 12:37:50.103,475
2023-12-22 12:37:50.115,422
2023-12-22 12:37:50.124,376
2023-12-22 12:37:50.136,340
2023-12-22 12:37:50.144,312
2023-12-22 12:37:50.156,295
2023-12-22 12:37:50.165,287
2023-12-22 12:37:50.177,288
2023-12-22 12:37:50.185,298
2023-12-22 12:37:50.197,316
2023-12-22 12:37:50.205,341
2023-12-22 12:37:50.218,369
2023-12-22 12:37:50.226,402
2023-12-22 12:37:50.238,435
2023-12-22 12:37:50.246,467
2023-12-22 12:37:50.259,495
2023-12-22 12:37:50.267,521
2023-12-22 12:37:50.279,541
2023-12-22 12:37:50.287,554
2023-12-22 12:37:50.300,562
2023-12-22 12:37:50.308,563
2023-12-22 12:37:50.320,555
2023-12-22 12:37:50.328,544
2023-12-22 12:37:50.341,529
2023-12-22 12:37:50.349,510
2023-12-22 12:37:50.361,490
