Timestamp,Value
2023-08-08 19:42:12.788,502
2023-08-08 19:42:12.800,504
2023-08-08 19:42:12.809,506
2023-08-08 19:42:12.821,508
2023-08-08 19:42:12.829,509
2023-08-08 19:42:12.841,510
2023-08-08 19:42:12.850,511
2023-08-08 19:42:12.862,511
2023-08-08 19:42:12.870,510
2023-08-08 19:42:12.882,511
2023-08-08 19:42:12.891,510
2023-08-08 19:42:12.903,510
2023-08-08 19:42:12.911,509
2023-08-08 19:42:12.923,508
2023-08-08 19:42:12.931,508
2023-08-08 19:42:12.944,507
2023-08-08 19:42:12.952,507
2023-08-08 19:42:12.964,507
2023-08-08 19:42:12.972,506
2023-08-08 19:42:12.985,506
2023-08-08 19:42:12.993,506
2023-08-08 19:42:13.005,506
2023-08-08 19:42:13.014,505
2023-08-08 19:42:13.026,508
2023-08-08 19:42:13.034,508
2023-08-08 19:42:13.046,510
2023-08-08 19:42:13.054,511
2023-08-08 19:42:13.067,513
2023-08-08 19:42:13.075,513
2023-08-08 19:42:13.087,515
2023-08-08 19:42:13.095,515
2023-08-08 19:42:13.108,517
2023-08-08 19:42:13.116,516
2023-08-08 19:42:13.128,516
2023-08-08 19:42:13.136,515
2023-08-08 19:42:13.149,515
2023-08-08 19:42:13.157,514
2023-08-08 19:42:13.169,513
2023-08-08 19:42:13.177,512
2023-08-08 19:42:13.189,510
2023-08-08 19:42:13.198,508
2023-08-08 19:42:13.210,508
2023-08-08 19:42:13.218,507
2023-08-08 19:42:13.231,506
2023-08-08 19:42:13.243,506
2023-08-08 19:42:13.251,505
2023-08-08 19:42:13.263,505
2023-08-08 19:42:13.271,506
2023-08-08 19:42:13.284,505
2023-08-08 19:42:13.292,506
2023-08-08 19:42:13.304,506
2023-08-08 19:42:13.312,506
2023-08-08 19:42:13.325,506
2023-08-08 19:42:13.333,507
2023-08-08 19:42:13.345,507
2023-08-08 19:42:13.353,508
2023-08-08 19:42:13.366,508
2023-08-08 19:42:13.374,508
2023-08-08 19:42:13.386,508
2023-08-08 19:42:13.394,508
2023-08-08 19:42:13.407,508
2023-08-08 19:42:13.415,509
2023-08-08 19:42:13.427,509
2023-08-08 19:42:13.435,508
2023-08-08 19:42:13.447,508
2023-08-08 19:42:13.456,508
2023-08-08 19:42:13.468,508
2023-08-08 19:42:13.476,508
2023-08-08 19:42:13.488,508
2023-08-08 19:42:13.497,507
2023-08-08 19:42:13.509,507
2023-08-08 19:42:13.517,506
2023-08-08 19:42:13.529,506
2023-08-08 19:42:13.538,506
2023-08-08 19:42:13.550,507
2023-08-08 19:42:13.558,507
2023-08-08 19:42:13.570,506
2023-08-08 19:42:13.579,506
2023-08-08 19:42:13.591,506
2023-08-08 19:42:13.599,506
2023-08-08 19:42:13.611,506
2023-08-08 19:42:13.619,506
2023-08-08 19:42:13.632,506
2023-08-08 19:42:13.640,506
2023-08-08 19:42:13.652,506
2023-08-08 19:42:13.661,506
2023-08-08 19:42:13.673,506
2023-08-08 19:42:13.681,506
2023-08-08 19:42:13.693,506
2023-08-08 19:42:13.702,506
2023-08-08 19:42:13.714,506
2023-08-08 19:42:13.722,506
2023-08-08 19:42:13.734,506
2023-08-08 19:42:13.742,507
2023-08-08 19:42:13.755,506
2023-08-08 19:42:13.763,507
2023-08-08 19:42:13.775,506
2023-08-08 19:42:13.783,507
2023-08-08 19:42:13.796,507
2023-08-08 19:42:13.804,507
