Timestamp,Value
2024-01-11 21:40:35.247,460
2024-01-11 21:40:35.259,429
2024-01-11 21:40:35.267,418
2024-01-11 21:40:35.279,413
2024-01-11 21:40:35.288,412
2024-01-11 21:40:35.300,414
2024-01-11 21:40:35.308,418
2024-01-11 21:40:35.320,422
2024-01-11 21:40:35.329,427
2024-01-11 21:40:35.341,431
2024-01-11 21:40:35.349,435
2024-01-11 21:40:35.361,439
2024-01-11 21:40:35.370,442
2024-01-11 21:40:35.382,446
2024-01-11 21:40:35.390,448
2024-01-11 21:40:35.402,450
2024-01-11 21:40:35.410,450
2024-01-11 21:40:35.423,450
2024-01-11 21:40:35.431,448
2024-01-11 21:40:35.443,447
2024-01-11 21:40:35.451,445
2024-01-11 21:40:35.464,443
2024-01-11 21:40:35.472,445
2024-01-11 21:40:35.484,452
2024-01-11 21:40:35.492,472
2024-01-11 21:40:35.505,504
2024-01-11 21:40:35.517,555
2024-01-11 21:40:35.525,618
2024-01-11 21:40:35.538,686
2024-01-11 21:40:35.546,759
2024-01-11 21:40:35.558,829
2024-01-11 21:40:35.566,885
2024-01-11 21:40:35.578,911
2024-01-11 21:40:35.587,912
2024-01-11 21:40:35.599,911
2024-01-11 21:40:35.607,912
2024-01-11 21:40:35.619,879
2024-01-11 21:40:35.628,827
2024-01-11 21:40:35.640,767
2024-01-11 21:40:35.648,704
2024-01-11 21:40:35.660,643
2024-01-11 21:40:35.669,588
2024-01-11 21:40:35.681,541
2024-01-11 21:40:35.689,511
2024-01-11 21:40:35.701,487
2024-01-11 21:40:35.710,470
2024-01-11 21:40:35.722,460
2024-01-11 21:40:35.730,454
2024-01-11 21:40:35.742,449
2024-01-11 21:40:35.750,445
2024-01-11 21:40:35.763,441
2024-01-11 21:40:35.771,437
2024-01-11 21:40:35.783,435
2024-01-11 21:40:35.792,435
2024-01-11 21:40:35.804,436
2024-01-11 21:40:35.812,440
2024-01-11 21:40:35.824,444
2024-01-11 21:40:35.832,450
2024-01-11 21:40:35.845,456
2024-01-11 21:40:35.853,463
2024-01-11 21:40:35.865,469
2024-01-11 21:40:35.873,475
2024-01-11 21:40:35.886,479
2024-01-11 21:40:35.894,480
2024-01-11 21:40:35.906,478
2024-01-11 21:40:35.914,474
2024-01-11 21:40:35.926,469
2024-01-11 21:40:35.935,463
2024-01-11 21:40:35.947,456
2024-01-11 21:40:35.955,448
2024-01-11 21:40:35.968,439
2024-01-11 21:40:35.976,432
2024-01-11 21:40:35.989,424
2024-01-11 21:40:35.996,420
2024-01-11 21:40:36.009,416
2024-01-11 21:40:36.017,413
2024-01-11 21:40:36.029,411
2024-01-11 21:40:36.037,411
2024-01-11 21:40:36.049,411
2024-01-11 21:40:36.058,412
2024-01-11 21:40:36.070,415
2024-01-11 21:40:36.078,416
2024-01-11 21:40:36.090,419
2024-01-11 21:40:36.099,423
2024-01-11 21:40:36.111,426
2024-01-11 21:40:36.119,429
2024-01-11 21:40:36.131,432
2024-01-11 21:40:36.140,434
2024-01-11 21:40:36.152,436
2024-01-11 21:40:36.160,436
2024-01-11 21:40:36.172,436
2024-01-11 21:40:36.180,436
2024-01-11 21:40:36.193,436
2024-01-11 21:40:36.201,435
2024-01-11 21:40:36.213,435
2024-01-11 21:40:36.225,432
2024-01-11 21:40:36.234,431
2024-01-11 21:40:36.246,432
2024-01-11 21:40:36.254,431
2024-01-11 21:40:36.266,432
2024-01-11 21:40:36.275,432
2024-01-11 21:40:36.287,433
2024-01-11 21:40:36.295,433
2024-01-11 21:40:36.307,436
2024-01-11 21:40:36.316,438
2024-01-11 21:40:36.328,438
2024-01-11 21:40:36.336,440
2024-01-11 21:40:36.348,442
2024-01-11 21:40:36.357,444
2024-01-11 21:40:36.369,445
2024-01-11 21:40:36.377,444
2024-01-11 21:40:36.389,442
2024-01-11 21:40:36.398,439
2024-01-11 21:40:36.410,438
2024-01-11 21:40:36.418,438
2024-01-11 21:40:36.430,442
2024-01-11 21:40:36.439,456
2024-01-11 21:40:36.451,484
2024-01-11 21:40:36.459,528
2024-01-11 21:40:36.471,589
2024-01-11 21:40:36.479,654
2024-01-11 21:40:36.492,728
2024-01-11 21:40:36.500,802
2024-01-11 21:40:36.512,864
2024-01-11 21:40:36.520,907
2024-01-11 21:40:36.533,912
2024-01-11 21:40:36.541,912
2024-01-11 21:40:36.553,912
2024-01-11 21:40:36.561,884
2024-01-11 21:40:36.574,833
2024-01-11 21:40:36.582,772
2024-01-11 21:40:36.594,707
2024-01-11 21:40:36.602,642
2024-01-11 21:40:36.615,582
2024-01-11 21:40:36.623,530
2024-01-11 21:40:36.635,497
2024-01-11 21:40:36.643,470
2024-01-11 21:40:36.656,453
2024-01-11 21:40:36.664,440
2024-01-11 21:40:36.676,437
2024-01-11 21:40:36.684,434
2024-01-11 21:40:36.696,433
2024-01-11 21:40:36.705,429
2024-01-11 21:40:36.717,426
2024-01-11 21:40:36.725,422
2024-01-11 21:40:36.737,418
2024-01-11 21:40:36.746,416
2024-01-11 21:40:36.758,415
2024-01-11 21:40:36.766,417
2024-01-11 21:40:36.779,421
2024-01-11 21:40:36.787,426
2024-01-11 21:40:36.799,432
2024-01-11 21:40:36.807,438
2024-01-11 21:40:36.819,442
2024-01-11 21:40:36.828,446
2024-01-11 21:40:36.840,449
2024-01-11 21:40:36.848,448
2024-01-11 21:40:36.860,446
2024-01-11 21:40:36.869,440
2024-01-11 21:40:36.881,433
2024-01-11 21:40:36.889,424
2024-01-11 21:40:36.901,414
2024-01-11 21:40:36.910,402
2024-01-11 21:40:36.922,391
2024-01-11 21:40:36.930,381
2024-01-11 21:40:36.942,368
2024-01-11 21:40:36.955,357
2024-01-11 21:40:36.963,347
2024-01-11 21:40:36.975,339
2024-01-11 21:40:36.983,332
2024-01-11 21:40:36.995,327
2024-01-11 21:40:37.004,323
